order_id,date,category,region,segment,channel,manager,quantity,amount,ad_budget,discount_pct
3924,2024-06-09,Спорт,Новосибирск,Постоянный,Сайт,Менеджер 4,4,10303.0,733.0,0
299,2024-06-09,Продукты,Новосибирск,Новый,Сайт,Менеджер 8,1,2586.0,,0
7251,2024-06-09,Электроника,Екатеринбург,Новый,Мобильное приложение,Менеджер 2,1,15736.0,1485.0,0
3311,2024-06-09,Одежда,Новосибирск,VIP,Маркетплейс,Менеджер 1,3,10853.0,1934.0,0
4799,2024-06-09,Дом и сад,Санкт-Петербург,Новый,Маркетплейс,Менеджер 8,2,7373.0,624.0,20
2893,2024-06-09,Электроника,Новосибирск,Новый,Сайт,Менеджер 5,2,30592.0,6495.0,0
8545,2024-06-09,Электроника,Москва,Новый,Мобильное приложение,Менеджер 8,1,58849.0,6667.0,10
1004,2024-06-09,Дом и сад,Санкт-Петербург,Новый,Сайт,Менеджер 3,3,3734.0,0.0,0
3947,2024-06-09,Одежда,Санкт-Петербург,Новый,Сайт,Менеджер 5,1,3753.0,398.0,0
8093,2024-06-09,Электроника,Москва,Новый,Сайт,Менеджер 8,1,16801.0,3595.0,0
1284,2024-06-09,Красота,Екатеринбург,Постоянный,Маркетплейс,Менеджер 1,2,4239.0,819.0,5
1825,2024-06-09,Игрушки,Казань,Постоянный,Мобильное приложение,Менеджер 1,2,2755.0,,20
2089,2024-06-09,Одежда,Москва,Постоянный,Маркетплейс,Менеджер 1,1,5032.0,760.0,0
2239,2024-06-09,Одежда,Санкт-Петербург,VIP,Сайт,Менеджер 8,2,2106.0,0.0,0
24,2024-06-09,Красота,Санкт-Петербург,Новый,Маркетплейс,Менеджер 3,1,1163.0,374.0,10
6117,2024-06-09,Дом и сад,Москва,Новый,Сайт,Менеджер 2,1,5357.0,1510.0,5
3451,2024-06-10,Одежда,Казань,Новый,Мобильное приложение,Менеджер 1,4,3233.0,0.0,10
7650,2024-06-10,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 8,4,21468.0,3372.0,0
3841,2024-06-10,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 7,1,23302.0,2927.0,10
3625,2024-06-10,Игрушки,Санкт-Петербург,Новый,Сайт,Менеджер 8,1,781.0,0.0,0
1248,2024-06-10,Красота,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 7,3,5537.0,582.0,20
4585,2024-06-10,Красота,Новосибирск,Новый,Сайт,Менеджер 4,2,3845.0,352.0,15
6805,2024-06-10,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 5,1,4886.0,659.0,20
9151,2024-06-10,Продукты,Москва,Новый,Маркетплейс,Менеджер 4,1,1521.0,0.0,0
6678,2024-06-10,Спорт,Екатеринбург,Новый,Мобильное приложение,Менеджер 3,1,6149.0,855.0,15
5776,2024-06-10,Красота,Санкт-Петербург,Новый,Маркетплейс,Менеджер 7,1,2361.0,824.0,15
7071,2024-06-10,Одежда,Новосибирск,Новый,Маркетплейс,Менеджер 6,1,4424.0,829.0,0
5814,2024-06-10,Одежда,Новосибирск,Постоянный,Мобильное приложение,Менеджер 8,1,9331.0,542.0,0
2746,2024-06-10,Продукты,Казань,Постоянный,Сайт,Менеджер 3,4,1567.0,422.0,0
7800,2024-06-10,Дом и сад,Екатеринбург,Постоянный,Сайт,Менеджер 1,3,7283.0,1796.0,0
4174,2024-06-10,Книги,Москва,Новый,Сайт,Менеджер 5,1,896.0,529.0,10
3774,2024-06-10,Красота,Москва,Новый,Мобильное приложение,Менеджер 7,2,2879.0,445.0,20
3018,2024-06-10,Спорт,Москва,VIP,Мобильное приложение,Менеджер 2,2,7258.0,838.0,20
3220,2024-06-10,Красота,Москва,Постоянный,Сайт,Менеджер 1,1,7341.0,1.0,0
72,2024-06-10,Одежда,Санкт-Петербург,Новый,Сайт,Менеджер 4,1,4805.0,0.0,0
8797,2024-06-10,Спорт,Москва,VIP,Маркетплейс,Менеджер 4,1,5141.0,1224.0,20
5387,2024-06-10,Одежда,Москва,Новый,Сайт,Менеджер 6,3,5579.0,0.0,5
8273,2024-06-10,Продукты,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 8,4,5385.0,1450.0,15
3712,2024-06-10,Электроника,Казань,Новый,Мобильное приложение,Менеджер 6,1,80789.0,14803.0,10
9603,2024-06-10,Продукты,Екатеринбург,Новый,Сайт,Менеджер 1,1,910.0,1009.0,5
1754,2024-06-10,Одежда,Екатеринбург,VIP,Сайт,Менеджер 5,2,15270.0,2416.0,0
4238,2024-06-10,Одежда,Москва,Постоянный,Маркетплейс,Менеджер 4,1,11357.0,2055.0,10
7699,2024-06-10,Электроника,Москва,Новый,Маркетплейс,Менеджер 1,2,45044.0,7575.0,0
5310,2024-06-10,Красота,Екатеринбург,Постоянный,Сайт,Менеджер 3,3,2983.0,,0
771,2024-06-10,Продукты,Екатеринбург,Постоянный,Сайт,Менеджер 5,1,2511.0,0.0,10
508,2024-06-11,Одежда,Москва,Новый,Сайт,Менеджер 4,2,717.0,707.0,0
3537,2024-06-11,Книги,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 8,1,1330.0,362.0,5
5304,2024-06-11,Дом и сад,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 7,1,7692.0,1520.0,15
5455,2024-06-11,Спорт,Новосибирск,Новый,Сайт,Менеджер 5,2,2427.0,0.0,0
1971,2024-06-11,Продукты,Москва,Новый,Сайт,Менеджер 5,3,2700.0,819.0,10
1755,2024-06-11,Одежда,Новосибирск,Новый,Мобильное приложение,Менеджер 1,3,6822.0,549.0,10
3577,2024-06-11,Одежда,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 2,3,9297.0,619.0,10
2847,2024-06-11,Красота,Казань,Новый,Сайт,Менеджер 8,2,2653.0,1095.0,15
3053,2024-06-11,Игрушки,Екатеринбург,VIP,Маркетплейс,Менеджер 5,1,6820.0,941.0,0
296,2024-06-11,Одежда,Новосибирск,Новый,Сайт,Менеджер 4,1,8917.0,1698.0,0
8799,2024-06-11,Спорт,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 7,1,3568.0,956.0,10
595,2024-06-11,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 8,1,22087.0,2990.0,10
5430,2024-06-11,Дом и сад,Москва,Новый,Сайт,Менеджер 7,4,3329.0,722.0,20
1687,2024-06-11,Одежда,Екатеринбург,Новый,Сайт,Менеджер 7,1,6780.0,1531.0,0
9500,2024-06-11,Дом и сад,Екатеринбург,VIP,Маркетплейс,Менеджер 5,2,17884.0,2385.0,0
4807,2024-06-11,Красота,Москва,Постоянный,Маркетплейс,Менеджер 5,1,1298.0,203.0,0
8945,2024-06-11,Красота,Казань,Новый,Сайт,Менеджер 4,1,1861.0,139.0,5
9800,2024-06-11,Одежда,Екатеринбург,Новый,Мобильное приложение,Менеджер 2,2,4589.0,1003.0,0
3812,2024-06-11,Игрушки,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 7,1,5556.0,421.0,0
2390,2024-06-11,Одежда,Москва,Новый,Сайт,Менеджер 7,1,6099.0,481.0,20
5699,2024-06-11,Электроника,Москва,Новый,Маркетплейс,Менеджер 6,3,22230.0,3195.0,10
7854,2024-06-11,Электроника,Екатеринбург,Новый,Маркетплейс,Менеджер 4,1,116410.0,22551.0,0
4042,2024-06-11,Электроника,Новосибирск,Новый,Маркетплейс,Менеджер 3,1,54333.0,6687.0,0
8252,2024-06-11,Одежда,Москва,Постоянный,Маркетплейс,Менеджер 8,4,1585.0,0.0,0
5419,2024-06-11,Продукты,Казань,Новый,Сайт,Менеджер 7,3,3186.0,403.0,10
5915,2024-06-11,Красота,Москва,Новый,Мобильное приложение,Менеджер 3,2,2572.0,0.0,20
105,2024-06-11,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,1,26516.0,3454.0,0
9117,2024-06-11,Электроника,Москва,VIP,Мобильное приложение,Менеджер 4,1,59587.0,6101.0,20
4840,2024-06-11,Дом и сад,Москва,Новый,Сайт,Менеджер 3,1,3391.0,289.0,0
2498,2024-06-12,Спорт,Екатеринбург,Постоянный,Маркетплейс,Менеджер 1,2,9114.0,1533.0,0
8101,2024-06-12,Игрушки,Москва,Новый,Маркетплейс,Менеджер 1,3,5655.0,148.0,20
8128,2024-06-12,Спорт,Москва,Новый,Сайт,Менеджер 3,2,6947.0,822.0,10
7931,2024-06-12,Дом и сад,Казань,Новый,Мобильное приложение,Менеджер 5,1,4278.0,1035.0,15
5467,2024-06-12,Электроника,Москва,VIP,Мобильное приложение,Менеджер 7,1,86788.0,7447.0,0
5828,2024-06-12,Дом и сад,Казань,VIP,Мобильное приложение,Менеджер 6,4,9331.0,814.0,20
4112,2024-06-12,Дом и сад,Москва,Новый,Сайт,Менеджер 1,4,6014.0,147.0,5
7906,2024-06-12,Продукты,Москва,Постоянный,Сайт,Менеджер 8,2,2443.0,0.0,5
2403,2024-06-12,Дом и сад,Екатеринбург,Новый,Сайт,Менеджер 3,3,4284.0,1058.0,20
6006,2024-06-12,Продукты,Москва,Постоянный,Сайт,Менеджер 3,1,2804.0,689.0,0
9223,2024-06-12,Спорт,Новосибирск,Новый,Мобильное приложение,Менеджер 3,1,6220.0,506.0,0
1974,2024-06-12,Одежда,Санкт-Петербург,Постоянный,Сайт,Менеджер 8,1,4433.0,912.0,5
1716,2024-06-12,Одежда,Екатеринбург,Новый,Маркетплейс,Менеджер 6,1,8368.0,1716.0,0
7250,2024-06-12,Продукты,Казань,Постоянный,Мобильное приложение,Менеджер 6,4,5814.0,859.0,0
692,2024-06-12,Дом и сад,Новосибирск,Постоянный,Мобильное приложение,Менеджер 3,2,8397.0,1524.0,0
4386,2024-06-12,Игрушки,Москва,VIP,Сайт,Менеджер 7,1,8162.0,767.0,0
5795,2024-06-12,Книги,Москва,Постоянный,Мобильное приложение,Менеджер 1,1,1124.0,0.0,0
3145,2024-06-12,Книги,Казань,Постоянный,Маркетплейс,Менеджер 7,2,872.0,0.0,0
2232,2024-06-12,Электроника,Казань,Новый,Сайт,Менеджер 4,2,32175.0,3959.0,0
4444,2024-06-12,Одежда,Новосибирск,Новый,Мобильное приложение,Менеджер 1,1,6408.0,962.0,15
3600,2024-06-12,Продукты,Москва,Постоянный,Мобильное приложение,Менеджер 4,3,2880.0,223.0,0
1384,2024-06-12,Дом и сад,Новосибирск,Новый,Сайт,Менеджер 3,4,9680.0,1429.0,0
2596,2024-06-12,Продукты,Москва,Постоянный,Мобильное приложение,Менеджер 2,1,1508.0,310.0,20
5258,2024-06-12,Одежда,Казань,Новый,Мобильное приложение,Менеджер 7,3,4212.0,261.0,0
6447,2024-06-12,Красота,Москва,Новый,Мобильное приложение,Менеджер 8,1,3963.0,703.0,0
2277,2024-06-12,Книги,Новосибирск,VIP,Сайт,Менеджер 2,4,6118.0,84.0,20
8991,2024-06-12,Электроника,Екатеринбург,VIP,Маркетплейс,Менеджер 5,4,52491.0,3138.0,10
3490,2024-06-12,Дом и сад,Екатеринбург,Новый,Сайт,Менеджер 2,2,5518.0,455.0,0
541,2024-06-12,Дом и сад,Москва,Постоянный,Сайт,Менеджер 4,1,3327.0,0.0,10
9618,2024-06-12,Одежда,Казань,Постоянный,Маркетплейс,Менеджер 5,1,2143.0,379.0,0
670,2024-06-12,Красота,Москва,Постоянный,Мобильное приложение,Менеджер 3,4,2588.0,399.0,5
